sg_idx,case,sample_rank,recon_index,node,label,row_type,matched_mse_mean,matched_mse_node,cosine_similarity,rouge_l,recovered_text,ground_truth_text,case_mse_mean,case_mse_var,case_cosine_similarity_mean,case_cosine_similarity_var,case_rouge_l_mean,case_rouge_l_var
0,case2_zero_count,23,368,9,0,node,6.961332021727183e-09,3.3298588917975355e-35,0.9999999999999751,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,24,371,2,1,node,9.287950064162101e-08,3.059535953068518e-07,0.8870747699262427,0.0,Where are all the slime band?                                                          All bananas?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,24,371,3,1,node,9.287950064162101e-08,2.225715465357622e-08,0.6698106174742531,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,24,371,6,0,node,9.287950064162101e-08,4.3307252606056e-08,0.9858821285093099,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,24,371,9,0,node,9.287950064162101e-08,1.4355762432084832e-34,0.9999999999999747,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,25,388,2,1,node,6.916705766872882e-07,1.2088027285295912e-07,0.7501049685971446,0.0,mmmm                                                        Why can't anyone find them   They hurt,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,25,388,3,1,node,6.916705766872882e-07,1.0906005780252265e-06,0.9556174816265144,0.5714285714285715,@Lamem  They're a good band!                                                        ,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,25,388,6,0,node,6.916705766872882e-07,5.385421572527318e-35,0.999999999999975,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,25,388,9,0,node,6.916705766872882e-07,1.5552014558709672e-06,0.9192079250658103,0.07142857142857144,@Lamamel They're a good band!                                                         ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,26,390,2,1,node,1.1899454316318402e-07,4.438289492642373e-07,0.896908392198268,0.13333333333333333,Lamm!                                                        Who can     They  hurt,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,26,390,3,1,node,1.1899454316318402e-07,2.22571546535761e-08,0.6698106174742525,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,26,390,6,0,node,1.1899454316318402e-07,2.5965764425099403e-35,0.9999999999999752,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,26,390,9,0,node,1.1899454316318402e-07,9.892068734922654e-09,0.9923406934587388,0.3333333333333333,                                                         Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,27,433,2,1,node,1.2010996962998884e-05,4.700480783074647e-06,0.1390371484009956,0.02127659574468085,"In the past, if you had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member.",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,27,433,3,1,node,1.2010996962998884e-05,4.213989308944475e-05,-0.0283120136898913,0.0425531914893617,"âAs a result, âAs a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, â. â. â",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,27,433,6,0,node,1.2010996962998884e-05,7.942831071343803e-10,0.975927950902272,1.0, Where are all the banana slugs?                                                          ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,27,433,9,0,node,1.2010996962998884e-05,1.2028196963690112e-06,0.03782501529805986,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,28,471,2,1,node,9.228087106660075e-11,3.69123484266403e-10,0.9914005792227095,1.0,Crunch berries!  im tired.  Who wants to do something tomorrow?                                                     ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,28,471,3,1,node,9.228087106660075e-11,4.427561962670511e-36,0.9999999999999736,0.625,@Lame... They're a really good band!                                                         music,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,28,471,6,0,node,9.228087106660075e-11,5.493585608300898e-36,0.9999999999999748,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,28,471,9,0,node,9.228087106660075e-11,1.007514028903609e-34,0.9999999999999749,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,29,550,2,1,node,3.982787252729007e-09,2.4669443439379398e-09,0.9923328720096005,0.9,Crunch berries!  tired tomorrow.  Who wants to do something tomorrow?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,29,550,3,1,node,3.982787252729007e-09,1.3464204666978088e-08,0.9909669076164032,0.7058823529411765,"@Lamamele  They're a good band, really good music!                                                      ",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,29,550,6,0,node,3.982787252729007e-09,3.5151514713731426e-36,0.9999999999999748,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,29,550,9,0,node,3.982787252729007e-09,5.477657909998342e-35,0.9999999999999749,0.27586206896551724,mmmm                                                         Why can't you find them  ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,30,566,2,1,node,7.422942931129619e-09,2.302868640615105e-08,0.9375531758150453,0.23529411764705882,Lamma!                                                        Who can eat ripe berries tomorrow?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,30,566,3,1,node,7.422942931129619e-09,6.663085318367428e-09,0.8740939096565856,0.35294117647058826,"What band is L.A. Lame?  Good music, really?                                                       ",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,30,566,6,0,node,7.422942931129619e-09,1.091028207287149e-34,0.9999999999999748,1.0,Where are all the banana slugs?                                                   ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,30,566,9,0,node,7.422942931129619e-09,1.8045546304287216e-34,0.9999999999999749,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,1,149742,2,1,node,2.5122590733702184e-06,1.7174563557191064e-08,0.6058981244116803,0.09523809523809525,YES! I can do a pair of ipod touch earpieces                                                      dont,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,1,149742,3,1,node,2.5122590733702184e-06,4.871389885942946e-06,0.9005382422359914,0.125,Lamma!                                                          Slim bananas are all over the band,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,1,149742,6,0,node,2.5122590733702184e-06,5.072011995948824e-06,0.9072017477780928,0.6153846153846153,Lamma                                                         Where are all the good ones?   ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,1,149742,9,0,node,2.5122590733702184e-06,8.845984803191336e-08,0.9456039085173099,0.22222222222222218,Who can do the job!                                                             ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,2,211816,2,1,node,5.4696114702077575e-05,5.033239069746018e-08,0.945317910699126,0.28571428571428575,Ramma                                                           Slap berries  Who,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,2,211816,3,1,node,5.4696114702077575e-05,4.916912857122023e-10,0.9892350541097636,0.625, They're a really good band!                                                          African music,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,2,211816,6,0,node,5.4696114702077575e-05,0.0002186253267708687,0.010994225969769228,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,2,211816,9,0,node,5.4696114702077575e-05,1.0830795545841591e-07,0.8894405605875173,0.07142857142857144,                                                    Where are all those banana slugs?       ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,3,341111,2,1,node,2.479982681605322e-06,9.617452848350869e-06,0.8974646216446815,0.11764705882352941,Mmm  They're awsome!                                                        Who can find ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,3,341111,3,1,node,2.479982681605322e-06,1.2667909346303224e-07,0.658518330877331,0.0,mmmm                                                           Why can't you find ones,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,3,341111,6,0,node,2.479982681605322e-06,3.75637090726277e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                    ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,3,341111,9,0,node,2.479982681605322e-06,1.7579878460738642e-07,0.9728697840901295,0.4117647058823529,mmmm  They do the job! Who can find one? i'm nothin'                                                     ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,4,342680,2,1,node,1.2453219599839347e-06,1.6572991944849567e-06,0.8687944978374159,0.0,Where are all the banana slugs?                                                           ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,4,342680,3,1,node,1.2453219599839347e-06,2.2257154653576133e-08,0.6698106174742582,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,4,342680,6,0,node,1.2453219599839347e-06,3.2390890704478077e-06,0.940751698679804,0.5,Amlama                                                 Where are all those slime bananas? They're good!       ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,4,342680,9,0,node,1.2453219599839347e-06,6.264242034939847e-08,0.7167222958952654,0.07142857142857144,Where are all the banana slugs?                                                           ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,5,358904,2,1,node,9.510725768760876e-08,2.6781292409059397e-07,0.9164908936061681,0.26666666666666666,Lamm!                                                        Who can do      Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,5,358904,3,1,node,9.510725768760876e-08,6.695323102264853e-08,0.3862717179806612,0.0,Who can find the ipod crans ones??                                                         ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,5,358904,6,0,node,9.510725768760876e-08,1.447049548323934e-08,0.9553192624245089,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,5,358904,9,0,node,9.510725768760876e-08,3.1192380153953235e-08,0.7435841859456369,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,6,439369,2,1,node,1.2266318742856752e-05,2.145404257812347e-05,0.933731289810669,0.28571428571428575,Crunchy                                                        Who can do      ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,6,439369,3,1,node,1.2266318742856752e-05,3.0758874982147197e-06,0.7866179051100592,0.0,Crunch!                                                      Who can do those       ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,6,439369,6,0,node,1.2266318742856752e-05,7.798095038488203e-09,0.7585213835173944,0.0,mmmm                                                        Why can't anyone find them   They hurt,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,6,439369,9,0,node,1.2266318742856752e-05,2.452754680005033e-05,0.9217843907950837,0.07407407407407407,Crunchy berries!                                                       Who can do     ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,7,460567,2,1,node,2.1679861086765646e-05,1.2248397094610032e-05,0.9154658862625966,0.14285714285714288,Lamma!                                                          Who can    Touch,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,7,460567,3,1,node,2.1679861086765646e-05,5.702092454604842e-07,0.801992286705399,0.0,mmmm  Who can do them?                                                           iPod,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,7,460567,6,0,node,2.1679861086765646e-05,1.4759557275551006e-05,0.8884167346493022,0.1818181818181818,Lamma                                                        Who can    Push bananas?,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,7,460567,9,0,node,2.1679861086765646e-05,5.914128073144105e-05,0.9396922982602233,0.15384615384615385,Mmm!                                                       Who can find       ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,8,488198,2,1,node,5.4711470006687255e-05,0.00021863397539286292,0.04898368618424357,0.0,"âAs a result, a person with a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a different kind of history of the same name.",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,8,488198,3,1,node,5.4711470006687255e-05,6.447942799673151e-08,0.9049421170887557,0.13333333333333333,Lamma!                                                        Who can rock music tomorrow?    Fruit,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,8,488198,6,0,node,5.4711470006687255e-05,1.212628996553097e-07,0.9457650478949127,0.8333333333333334,                                                    Where are all those banana slugs?       ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,8,488198,9,0,node,5.4711470006687255e-05,2.6162306234046904e-08,0.4414045707682689,0.06837606837606838,I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,9,513406,2,1,node,7.23990835321111e-08,8.792557607021007e-08,0.92186251558479,0.125,Lamma!                                                         Who can rock music music?   ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,9,513406,3,1,node,7.23990835321111e-08,3.3995333256976553e-09,0.9798149805289104,0.625,@Lameem  They're a really good band!                                                       music,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,9,513406,6,0,node,7.23990835321111e-08,1.5645298057332697e-07,0.9519355641851799,0.8333333333333334,Where are all those banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,9,513406,9,0,node,7.23990835321111e-08,4.181824415920963e-08,-0.23351271146074065,0.01818181818181818,"In the past, a number of people have been diagnosed with cancer, but only a few of them have been diagnosed with cancer. In the past, a number of people have been diagnosed with cancer, but only a few of them have been diagnosed with cancer. In the past, a number of people have been diagnosed with cancer, but only a few have been diagnosed with cancer. In the past, a number of people have been diagnosed with cancer, but only a few have been diagnosed with cancer.",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,10,559894,2,1,node,1.9773933351292593e-06,7.900960731439047e-06,0.9219753457861776,0.13333333333333333,Mmm!                                                        Who can ripe     Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,10,559894,3,1,node,1.9773933351292593e-06,6.663085318367461e-09,0.8740939096565852,0.35294117647058826,"What band is L.A. Lame?  Good music, really?                                                       ",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,10,559894,6,0,node,1.9773933351292593e-06,4.261179976615296e-35,0.999999999999975,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,10,559894,9,0,node,1.9773933351292593e-06,1.9495237596220987e-09,0.9590983576734249,0.3448275862068965,mmmm                                                           Why can't you find ones,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,11,566122,2,1,node,4.6672499395342054e-07,7.365111949026171e-08,0.9839500690710241,0.888888888888889,Crunch berries                                                   Who wants to do something tomorrow?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,11,566122,3,1,node,4.6672499395342054e-07,2.719806139191559e-07,0.8816583634405191,0.0,Lamm!                                                        Who can do      Fruit,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,11,566122,6,0,node,4.6672499395342054e-07,2.3708318008829907e-35,0.9999999999999748,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,11,566122,9,0,node,4.6672499395342054e-07,1.5212682424042646e-06,0.9287661869904512,0.07407407407407407,Crunchy                                                        Who can     Push these ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,12,582953,2,1,node,3.562892564235367e-07,2.688533163544811e-08,0.9390355116013094,0.30769230769230765,                                                         Who can do     ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,12,582953,3,1,node,3.562892564235367e-07,3.310167760236373e-07,0.9482209538145219,0.5263157894736842,"At L.A.M., are they really a band?  Good music!                                                      ",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,12,582953,6,0,node,3.562892564235367e-07,8.456282388443723e-07,0.9328465979083066,0.6,Where are they all?                                                             ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,12,582953,9,0,node,3.562892564235367e-07,2.2162667919068922e-07,0.34376965295706857,0.02702702702702703,"Where is the band Salamande?  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music, Salamande.  All good music.  ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,13,745057,2,1,node,4.776684292146146e-06,1.7423094932525114e-05,0.8892140959847212,0.125,Mmm                                                         Who can find them     Pain,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,13,745057,3,1,node,4.776684292146146e-06,5.290457027892298e-07,0.7633664235937158,0.0,mmmm  it hurts! Who can do them?                                                         ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,13,745057,6,0,node,4.776684292146146e-06,1.8099077446370776e-34,0.9999999999999744,1.0,Where are all the banana slugs?                                                   ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,13,745057,9,0,node,4.776684292146146e-06,1.1545965332702392e-06,0.9651644833380875,0.21428571428571427,mmmm  Who can find one!                                                           Pain,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,14,765109,2,1,node,5.167572720609327e-08,1.311069645297305e-08,0.7451765825226008,0.28571428571428575,yea                                                          Who can do   ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,14,765109,3,1,node,5.167572720609327e-08,9.221697687105334e-08,0.5727294211927211,0.05128205128205128,"Where are all the slugs in Banana Lagoon? All the slugs in Banana Lagoon. Photo courtesy of the University of California, Davis. In the past few decades, the slug population in Banana Lagoon has been steadily growing, with a large number of slugs on the surface and a small number of slugs on the ground. The slug population is dominated by slugs in the family Procyonidae, which means good food.",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,14,765109,6,0,node,5.167572720609327e-08,7.018285534639386e-08,0.6711147028498233,0.07894736842105264,The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga.,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,14,765109,9,0,node,5.167572720609327e-08,3.119238015395281e-08,0.7435841859456357,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,15,776326,2,1,node,6.185768732994754e-08,1.4658801426851449e-07,0.9135756276123684,0.0,Lame banana band!                                                          Where are all the slugs,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,15,776326,3,1,node,6.185768732994754e-08,3.3502952661334205e-08,-0.29402282689482157,0.02531645569620253,The most common reason for a syringe to have a syringe is because the syringe is used to hold the syringe in place. The syringe is used to hold the syringe in place while the syringe is used to hold the syringe in place. The syringe is used to hold the syringe in place while the syringe is used to hold the syringe in place while the syringe is used to,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,15,776326,6,0,node,6.185768732994754e-08,3.6147402235988423e-08,0.9648469847744019,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,15,776326,9,0,node,6.185768732994754e-08,3.119238015395304e-08,0.7435841859456367,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,16,795776,2,1,node,2.0323237933650605e-07,6.193373049746233e-07,0.8415412822029988,0.0,Where is all the banana slugs?                                                           ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,16,795776,3,1,node,2.0323237933650605e-07,9.221697687105355e-08,0.5727294211927221,0.05128205128205128,"Where are all the slugs in Banana Lagoon? All the slugs in Banana Lagoon. Photo courtesy of the University of California, Davis. In the past few decades, the slug population in Banana Lagoon has been steadily growing, with a large number of slugs on the surface and a small number of slugs on the ground. The slug population is dominated by slugs in the family Procyonidae, which means good food.",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,16,795776,6,0,node,2.0323237933650605e-07,7.018285534639411e-08,0.6711147028498232,0.07894736842105264,The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga.,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,16,795776,9,0,node,2.0323237933650605e-07,3.119238015395319e-08,0.7435841859456361,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,17,797183,2,1,node,9.750802042041641e-07,1.1284056339014032e-06,0.7777925445935552,0.0,@Lamem  They're a good band!                                                        ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,17,797183,3,1,node,9.750802042041641e-07,8.137255203475842e-07,0.9691150048001594,0.42857142857142855,@LamaelThey're a really good band!                                                        ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,17,797183,6,0,node,9.750802042041641e-07,4.497945357858084e-08,0.09392274811134367,0.02352941176470588,"The following is a list of the most common causes of death in the United States from AIDS: AIDS, AIDS-related illnesses, AIDS-related deaths, and AIDS-related deaths. AIDS-related deaths are caused by AIDS, AIDS-related illnesses, and AIDS-related deaths. AIDS-related deaths are caused by AIDS, AIDS-related illnesses, and AIDS-related deaths. AIDS-related deaths are caused by AIDS, AIDS-related illnesses, and AIDS-related deaths. AIDS-related deaths are caused by AIDS-related",Where are all the banana slugs? ,,,,,,
0,case3_no_structure,17,797183,9,0,node,9.750802042041641e-07,1.913210208989088e-06,0.9147751196151056,0.07142857142857144,@Lamaem They're a good band!                                                         ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,18,950871,2,1,node,4.779535417451707e-05,0.00018656099396736935,0.9031182963946525,0.11764705882352941,mmmm  Who can                                                           Who can find them,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,18,950871,3,1,node,4.779535417451707e-05,1.6657713295918392e-07,0.39824386591112576,0.08695652173913045,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,18,950871,6,0,node,4.779535417451707e-05,1.7072337126392297e-35,0.9999999999999748,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,18,950871,9,0,node,4.779535417451707e-05,4.453845597739759e-06,0.9578806213252475,0.13793103448275862,mmmm  Who can do them! They hurt                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,19,969430,2,1,node,6.695360034834171e-08,1.6189293029566433e-07,0.9535879229813711,0.42857142857142855,Cherry Bananas.  Tired?  Who wants to do a snack tomorrow?  All the slugs are in the cranberry bushes ?                                           ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,19,969430,3,1,node,6.695360034834171e-08,8.701341640550319e-09,0.794975511830622,0.5263157894736842,"YES they're a really good band, i found lmaemoemoemmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm music",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,19,969430,6,0,node,6.695360034834171e-08,7.67291898191394e-08,0.9428431389271813,0.7142857142857143,Lamama                                                        Where are all those good banana slugs? ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,19,969430,9,0,node,6.695360034834171e-08,2.0490939638012826e-08,0.6166734579262576,0.11627906976744184,I can't find a syringe for my ipod. I can't find a syringe for my ipod. I can't find a syringe for my ipod. I can't find a syringe for my ipod. I can't find a syringe for my ipod. I can't find a syringe for my ipod. I can't find a syringe for my ipod. Work,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,20,1120173,2,1,node,3.1811048294033403e-07,9.48418375656949e-07,0.606160796034169,0.0,yea  i can't find one!                                                         hurt,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,20,1120173,3,1,node,3.1811048294033403e-07,2.2264832060404012e-07,0.38966803307677567,0.02631578947368421,The following is a list of all the species of slugs that are found in the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs of the slugs.,@LAmale really? They're a band...  good music!,,,,,,
